#kap	mrk	lng	trd	ind
urogalo	urogal.0o.ZOO	fr		grand coq de bruyère
urogalo	urogal.0o.ZOO	en		capercaillie
urogalo	urogal.0o.ZOO	de		Auerhahn
urogalo	urogal.0o.ZOO	de		Auerhuhn
Granda Ursino	urs.GrandaU0ino	en		Great Bear
Granda Ursino	urs.GrandaU0ino	fr		Grande Ourse
Granda Ursino	urs.GrandaU0ino	en		Greater Bear
Granda Ursino	urs.GrandaU0ino	fr		Grand charriot
Granda Ursino	urs.GrandaU0ino	de		Großer Wagen
Granda Ursino	urs.GrandaU0ino	de		Großer Bär
Granda Ursino	urs.GrandaU0ino.AST	fr		Grande Ourse
Granda Ursino	urs.GrandaU0ino.AST	en		Greater Bear
Granda Ursino	urs.GrandaU0ino.AST	fr		Grand charriot
Granda Ursino	urs.GrandaU0ino.AST	de		Großer Wagen
Granda Ursino	urs.GrandaU0ino.AST	en		Great Bear
Granda Ursino	urs.GrandaU0ino.AST	de		Großer Bär
Malgranda Ursino	urs.MalgrandaU0ino	NULL	NULL	NULL
Malgranda Ursino	urs.MalgrandaU0ino.AST	fr		Petite Ourse
Malgranda Ursino	urs.MalgrandaU0ino.AST	fr		Petit chariot
Malgranda Ursino	urs.MalgrandaU0ino.AST	en		Ursa Minor
Malgranda Ursino	urs.MalgrandaU0ino.AST	en		Little Dipper
Malgranda Ursino	urs.MalgrandaU0ino.AST	en		Little Bear
Malgranda Ursino	urs.MalgrandaU0ino.AST	de	Kleiner Wagen (Sternbild)	Kleiner Wagen
Malgranda Ursino	urs.MalgrandaU0ino.AST	de	Kleiner Bär (Sternbild)	Kleiner Bär
blanka urso	urs.blanka0o	fr		ours polaire
blanka urso	urs.blanka0o	fr		ours blanc
blanka urso	urs.blanka0o	en		polar bear
blanka urso	urs.blanka0o	de		Eisbär
blanka urso	urs.blanka0o.ZOO	fr		ours polaire
blanka urso	urs.blanka0o.ZOO	fr		ours blanc
blanka urso	urs.blanka0o.ZOO	en		polar bear
blanka urso	urs.blanka0o.ZOO	de		Eisbär
lavurso	urs.lav0o	de		Waschbär
lavurseto	urs.lav0o	fr		raton laveur
lavurso	urs.lav0o	fr		raton laveur
lavurseto	urs.lav0o	en		raccoon
lavurso	urs.lav0o	en		raccoon
lavurseto	urs.lav0o	de		Waschbär
lavurseto	urs.lav0o.ZOO	fr		raton laveur
lavurso	urs.lav0o.ZOO	fr		raton laveur
lavurseto	urs.lav0o.ZOO	en		raccoon
lavurso	urs.lav0o.ZOO	en		raccoon
lavurseto	urs.lav0o.ZOO	de		Waschbär
lavurso	urs.lav0o.ZOO	de		Waschbär
ursedoj	ursed.0oj	fr		ursidés
ursedoj	ursed.0oj	de	Bären (Familie)	Bären
urtiko	urtik.0o	fr		ortie
urtiko	urtik.0o	en		nettle
urtiko	urtik.0o	de		Brennnessel
urtikacoj	urtika.0oj	fr		urticacées
urtikacoj	urtika.0oj	de		Brennnesselgewächse
urugvaja	urugvaj.0a	fr	uruguayenne (adj.)	uruguayenne
urugvaja	urugvaj.0a	fr		uruguayen
urugvaja	urugvaj.0a	en	Uruguayan (adj.)	Uruguayan
urugvaja	urugvaj.0a	de		uruguayisch
urugvaja	urugvaj.0a.rilata	fr	uruguayenne (adj.)	uruguayenne
urugvaja	urugvaj.0a.rilata	fr		uruguayen
urugvaja	urugvaj.0a.rilata	en	Uruguayan (adj.)	Uruguayan
urugvaja	urugvaj.0a.rilata	de		uruguayisch
urugvajano	urugvaj.0ano	fr	Uruguayenne (subst.)	Uruguayenne
urugvajano	urugvaj.0ano	fr		Uruguayen
urugvajano	urugvaj.0ano	en	Uruguayan (person)	Uruguayan
urugvajano	urugvaj.0ano	de		Uruguayerin
urugvajano	urugvaj.0ano	de		Uruguayer
urugvajano	urugvaj.0ano.civitano	fr	Uruguayenne (subst.)	Uruguayenne
urugvajano	urugvaj.0ano.civitano	fr		Uruguayen
urugvajano	urugvaj.0ano.civitano	en	Uruguayan (person)	Uruguayan
urugvajano	urugvaj.0ano.civitano	de		Uruguayerin
urugvajano	urugvaj.0ano.civitano	de		Uruguayer
Urugvajrivero	urugvaj.0rivero	NULL	NULL	NULL
Urugvajrivero	urugvaj.0rivero.GEOG	NULL	NULL	NULL
Urugvajo	urugvaj.U0o	fr		Uruguay
Urugvajo	urugvaj.U0o	en		Uruguay
Urugvajo	urugvaj.U0o	de		Uruguay
Urugvajo	urugvaj.U0o.GEOG	fr		Uruguay
Urugvajo	urugvaj.U0o.GEOG	en		Uruguay
Urugvajo	urugvaj.U0o.GEOG	de		Uruguay
-us	us.0	NULL	NULL	NULL
-us	us.0.SNC	NULL	NULL	NULL
uskleco	uskl.0o	fr	casse (d'un caractère)	casse
usklo	uskl.0o	fr	casse (d'un caractère)	casse
uskleco	uskl.0o	en	case (of a letter, word)	case
usklo	uskl.0o	en	case (of a letter, word)	case
uskleco	uskl.0o	de		Groß-/Kleinschrift
usklo	uskl.0o	de		Groß-/Kleinschrift
nomuskla	uskl.nom0a	en		title case
senuskla unuuskla	uskl.sen0a	en		unicase
senuskla unuuskla	uskl.sen0a	en		unicameral
usona	uson.0a	fr	américain (étasunien)	américain
usona	uson.0a	en		American
usona	uson.0a	en		US
usona	uson.0a	de		US-amerikanisch
usona	uson.0a.GOEG	fr	américain (étasunien)	américain
usona	uson.0a.GOEG	en		American
usona	uson.0a.GOEG	en		US
usona	uson.0a.GOEG	de		US-amerikanisch
ustilago	ustilag.0o	de		Getreidebrand
ustilago	ustilag.0o	de		Brandpilz
ustilago	ustilag.0o	fr	charbon (maladie végétale)	charbon
ustilago	ustilag.0o.BOT	de		Brandpilz
ustilago	ustilag.0o.BOT	fr	charbon (maladie végétale)	charbon
ustilago	ustilag.0o.BOT	de		Getreidebrand
uŝuisto	usxu.0isto	fr		kungfuiste
uŝuisto	usxu.0isto.SPO	fr		kungfuiste
Utaho	utah.0o	fr		Utah
Utaho	utah.0o	en		Utah
Utaho	utah.0o.GEOG	fr		Utah
Utaho	utah.0o.GEOG	en		Utah
Utarakando	utarakand.0o	fr		Uttarakhand
Utarakando	utarakand.0o.GEOG	fr		Uttarakhand
Utarpradeŝo	utarpradesx.0o	fr		Uttar Pradesh
Utarpradeŝo	utarpradesx.0o	en		Uttar Pradesh
Utarpradeŝo	utarpradesx.0o.GEOG	fr		Uttar Pradesh
Utarpradeŝo	utarpradesx.0o.GEOG	en		Uttar Pradesh
uteno	uten.0o	fr		outen
uteno	uten.0o	de		Uten
uteno	uten.0o.EKON	fr		outen
uteno	uten.0o.EKON	de		Uten
utera	uter.0a	fr		utérin
utera	uter.0a	en		uterine
utera	uter.0a.ANA	fr		utérin
utera	uter.0a.ANA	en		uterine
uterkola	uter.0kola	fr		cervical
uterkola	uter.0kola	en		cervical
uterkola	uter.0kola.ANA	fr		cervical
uterkola	uter.0kola.ANA	en		cervical
uterkolo	uter.0kolo	fr		col de l'utérus
uterkolo	uter.0kolo	en		cervix
uterkolo	uter.0kolo	de		Zervix
uterkolo	uter.0kolo	de		Cervix
uterkolo	uter.0kolo	de		Cervix uteri
uterkolo	uter.0kolo.ANA	fr		col de l'utérus
uterkolo	uter.0kolo.ANA	en		cervix
uterkolo	uter.0kolo.ANA	de		Zervix
uterkolo	uter.0kolo.ANA	de		Cervix
uterkolo	uter.0kolo.ANA	de		Cervix uteri
utero	uter.0o	en		uterus
utero	uter.0o	de		Uterus
utero	uter.0o	de		Gebärmutter
utero	uter.0o	fr		uterus
utero	uter.0o	en		womb
utero	uter.0o.ANA	en		uterus
utero	uter.0o.ANA	de		Uterus
utero	uter.0o.ANA	de		Gebärmutter
utero	uter.0o.ANA	fr		uterus
utero	uter.0o.ANA	en		womb
eksterutera	uter.ekster0a	NULL	NULL	NULL
eksterutera	uter.ekster0a.ANA	NULL	NULL	NULL
utila	util.0a	fr		utile
utila	util.0a	en		handy
utila	util.0a	en		useful
utila	util.0a	de		brauchbar
utila	util.0a	de		nützlich
utileco	util.0eco	en		usefulness
utileco	util.0eco	en		handiness
utili	util.0i	en	benefit (be of use)	benefit
utili	util.0i	en		avail
utili	util.0i	en		be of use
utili	util.0i	en		be useful
utili	util.0i	de		nützlich sein
utiligi	util.0igi	fr		utiliser
utiligi	util.0igi	en		put to use
utiligi	util.0igi	en	utilize (nordamerike)	utilize
utiligi	util.0igi	en	utilise (brite)	utilise
utiligi	util.0igi	en		make use of
utiligi	util.0igi	de		nutzen
utiligi	util.0igi.apliki	fr		utiliser
utiligi	util.0igi.apliki	en		put to use
utiligi	util.0igi.apliki	en	utilize (nordamerike)	utilize
utiligi	util.0igi.apliki	en	utilise (brite)	utilise
utiligi	util.0igi.apliki	en		make use of
utiligi	util.0igi.apliki	de		nutzen
utiligi	util.0igi.recikligi	fr		utiliser
utiligi	util.0igi.recikligi	en		put to use
utiligi	util.0igi.recikligi	en	utilize (nordamerike)	utilize
utiligi	util.0igi.recikligi	en	utilise (brite)	utilise
utiligi	util.0igi.recikligi	en		make use of
utiligi	util.0igi.recikligi	de		nutzen
utilismo	util.0ismo	en		utilitarianism
utilismo	util.0ismo	de		Utilitarismus
utilo	util.0o	fr		utilité
utilo	util.0o	en		use
utilo	util.0o	en		benefit
utilo	util.0o	en		advantage
utilo	util.0o	de		Nutzen
malutila	util.mal0a	fr		nuisible
malutila	util.mal0a	en		disadvantageous
malutila	util.mal0a	en		harmful
malutila	util.mal0a	de		abträglich
malutila	util.mal0a	de		nachteilig
malutili	util.mal0i	fr		nuire
malutili	util.mal0i	de		nachteilig sein
malutilo	util.mal0o	fr		nuisance
malutilo	util.mal0o	en		detriment
malutilo	util.mal0o	en		disadvantage
senutila	util.ne0asen0a	fr		inutile
neutila	util.ne0asen0a	fr		inutile
senutila	util.ne0asen0a	en		useless
neutila	util.ne0asen0a	en		useless
senutila	util.ne0asen0a	de		unbrauchbar
neutila	util.ne0asen0a	de		unbrauchbar
senutila	util.ne0asen0a	de		nutzlos
neutila	util.ne0asen0a	de		nutzlos
utopiismo	utopi.0ismo	fr		utopisme
utopiismo	utopi.0ismo	en		utopianism
utopiismo	utopi.0ismo.POL	fr		utopisme
utopiismo	utopi.0ismo.POL	en		utopianism
utopiulo	utopi.0isto	fr		utopiste
utopiisto	utopi.0isto	fr		utopiste
utopiulo	utopi.0isto	en		utopian
utopiisto	utopi.0isto	en		utopian
utopiulo	utopi.0isto.POL	fr		utopiste
utopiisto	utopi.0isto.POL	fr		utopiste
utopiulo	utopi.0isto.POL	en		utopian
utopiisto	utopi.0isto.POL	en		utopian
utopio	utopi.0o	fr		utopie
utopio	utopi.0o	en		utopia
utopio	utopi.0o	de		Utopie
utopio	utopi.0o.BELE	fr		utopie
utopio	utopi.0o.BELE	en		utopia
utopio	utopi.0o.BELE	de		Utopie
utopio	utopi.0o.FIG	fr		utopie
utopio	utopi.0o.FIG	en		utopia
utopio	utopi.0o.FIG	de		Utopie
kontraŭutopio	utopi.mal0o	en		dystopia
kontraŭutopio	utopi.mal0o	fr		antiutopie
malutopio	utopi.mal0o	en		dystopia
malutopio	utopi.mal0o	fr		antiutopie
malutopio	utopi.mal0o.BELE	en		dystopia
kontraŭutopio	utopi.mal0o.BELE	fr		antiutopie
malutopio	utopi.mal0o.BELE	fr		antiutopie
kontraŭutopio	utopi.mal0o.BELE	en		dystopia
Utreĥto	utrehxt.U0o	fr		Utrecht
Utreĥto	utrehxt.U0o	en		Utrecht
Utreĥto	utrehxt.U0o	de		Utrecht
uvo	uv.0o	NULL	NULL	NULL
uvo	uv.0o.KUI	fr		raisin
uvo	uv.0o.KUI	de		Weinbeere
uverturo	uvertu.0o	fr	ouverture (musicale)	ouverture
uverturo	uvertu.0o	en		overture
uverturo	uvertu.0o	de		Ouvertüre
uvula	uvul.0a	en		uvular
uvula	uvul.0a	de		uvular
uvulo	uvul.0o	fr		luette
uvulo	uvul.0o	en		uvula
uvulo	uvul.0o	de		Uvula
uvulo	uvul.0o	de		Zäpfchen
ŭo	ux.0	fr	ou (bref)	ou
uzado	uz.0ado	fr		utilisation
uzado	uz.0ado	de		Gebrauch
uzado	uz.0ado.KOMUNE	fr		utilisation
uzado	uz.0ado.KOMUNE	de		Gebrauch
uzaĵo	uz.0ajxo	de		Utensil
uzaĵo	uz.0ajxo	de		Gerätschaft
uzaĵo	uz.0ajxo	de		Arbeitsgerät
uzaĵo	uz.0ajxo	de		Gebrauchsgegenstand
uzaĵo	uz.0ajxo.KOMUNE	de		Utensil
uzaĵo	uz.0ajxo.KOMUNE	de		Gerätschaft
uzaĵo	uz.0ajxo.KOMUNE	de		Arbeitsgerät
uzaĵo	uz.0ajxo.KOMUNE	de		Gebrauchsgegenstand
uzanto	uz.0anto	en		user
uzanto	uz.0anto	de		Nutzer
uzanto	uz.0anto	de		Benutzer
uzanto	uz.0anto	de		Anwender
uzebla	uz.0ebla	fr		utilisable
uzebla	uz.0ebla	en		usable
uzebla	uz.0ebla	de		nutzbar
uzebla	uz.0ebla.aplikebla	fr		utilisable
uzebla	uz.0ebla.aplikebla	en		usable
uzebla	uz.0ebla.aplikebla	de		nutzbar
uzebla	uz.0ebla.neperfekta	en		usable
uzebla	uz.0ebla.neperfekta	fr		utilisable
uzebla	uz.0ebla.neperfekta	de		nutzbar
uzi	uz.0i	fr		utiliser
uzi	uz.0i	fr	employer (utiliser)	employer
uzi	uz.0i	en		use
uzi	uz.0i.KOMUNE	fr		utiliser
uzi	uz.0i.KOMUNE	fr	employer (utiliser)	employer
uzi	uz.0i.KOMUNE	en		use
uzi	uz.0i.KOMUNE	de		gebrauchen
uzi	uz.0i.KOMUNE	de		benutzen
uzi	uz.0i.konsumi	fr		utiliser
uzi	uz.0i.konsumi	fr	employer (utiliser)	employer
uzi	uz.0i.konsumi	en		use
uzi	uz.0i.konsumi	de		nutzen
uzi	uz.0i.konsumi	de		verbrauchen
uzinda	uz.0inda	fr		utile
uzinda	uz.0inda	en		useful
uzinda	uz.0inda	de		nützlich
uzo	uz.0o	de		Anwendung
uzo	uz.0o	de		Gebrauch
uzo	uz.0o	fr		usage
uzo	uz.0o.KOMUNE	de		Anwendung
uzo	uz.0o.KOMUNE	de		Gebrauch
uzo	uz.0o.KOMUNE	fr		usage
eluzi	uz.el0i	NULL	NULL	NULL
eluzi	uz.el0i.elcxerpi	de		ausnutzen
eluzi	uz.el0i.foruzi	fr		user
eluzi	uz.el0i.foruzi	de		abnutzen
eluzitaĵo	uz.el0itajxo	fr		vieillerie
eluzitaĵo	uz.el0itajxo.KOMUNE	fr		vieillerie
foruzi	uz.for0i	de		aufbrauchen
foruzi	uz.for0i	fr		épuiser
foruzi	uz.for0i.KOMUNE	de		aufbrauchen
foruzi	uz.for0i.KOMUNE	fr		épuiser
fruktuzo	uz.frukt0o	de		Nießbrauch
fruktuzo	uz.frukt0o	fr		usufruit
fruktuzo	uz.frukt0o.JUR	de		Nießbrauch
fruktuzo	uz.frukt0o.JUR	fr		usufruit
fuŝuzi	uz.fusx0i	fr		mal employer
fuŝuzi	uz.fusx0i	fr		déglinguer
fuŝuzi	uz.fusx0i.KOMUNE	fr		mal employer
fuŝuzi	uz.fusx0i.KOMUNE	fr		déglinguer
kunuzi	uz.kun0i	fr	partager (utiliser en commun)	partager
kunuzi	uz.kun0i.KOMUNE	fr	partager (utiliser en commun)	partager
malbonuzi	uz.mis0i	fr	abuser (de)	abuser
misuzi	uz.mis0i	fr	abuser (de)	abuser
malbonuzi	uz.mis0i	en		misuse
misuzi	uz.mis0i	en		misuse
malbonuzi	uz.mis0i	de		missbrauchen
misuzi	uz.mis0i	de		missbrauchen
malbonuzi	uz.mis0i.KOMUNE	fr	abuser (de)	abuser
misuzi	uz.mis0i.KOMUNE	fr	abuser (de)	abuser
malbonuzi	uz.mis0i.KOMUNE	en		misuse
misuzi	uz.mis0i.KOMUNE	en		misuse
malbonuzi	uz.mis0i.KOMUNE	de		missbrauchen
misuzi	uz.mis0i.KOMUNE	de		missbrauchen
trouzi	uz.tro0i	fr	abuser (de)	abuser
trouzi	uz.tro0i	de		verschwenden
trouzi	uz.tro0i	de	zu sehr ausnutzen	ausnutzen
trouzi	uz.tro0i.KOMUNE	fr	abuser (de)	abuser
trouzi	uz.tro0i.KOMUNE	de		verschwenden
trouzi	uz.tro0i.KOMUNE	de	zu sehr ausnutzen	ausnutzen
unuuza	uz.unu0a	fr		jetable
unuuza	uz.unu0a	fr		à usage unique
unuuza	uz.unu0a.KOMUNE	fr		jetable
unuuza	uz.unu0a.KOMUNE	fr		à usage unique
uzanco	uzanc.0o	fr	usages (coutumes)	usages
uzanco	uzanc.0o	fr	us (coutumes)	us
uzanco	uzanc.0o	en		custom
uzanco	uzanc.0o	de		Usus
uzanco	uzanc.0o	de		Gewohnheit
uzanco	uzanc.0o	de	Gebrauch (Tradition)	Gebrauch
uzanco	uzanc.0o	de		Brauch
uzanco	uzanc.0o.MOR	fr	usages (coutumes)	usages
uzanco	uzanc.0o.MOR	fr	us (coutumes)	us
uzanco	uzanc.0o.MOR	en		custom
uzanco	uzanc.0o.MOR	de		Usus
uzanco	uzanc.0o.MOR	de		Gewohnheit
uzanco	uzanc.0o.MOR	de	Gebrauch (Tradition)	Gebrauch
uzanco	uzanc.0o.MOR	de		Brauch
uzbeka	uzbek.0a	fr	ouzbek (adj.)	ouzbek
uzbeko	uzbek.0o	fr	Ouzbek (subst.)	Ouzbek
uzbeko	uzbek.0o	en		Uzbek
uzbeko	uzbek.0o	de		Usbeke
Uzbeko	uzbek.U0o	de		Usbek
Uzbekujo	uzbek.U0ujo	fr		Ouzbékistan
Uzbekujo	uzbek.U0ujo	en		Uzbekistan
Uzbekujo	uzbek.U0ujo	de		Usbekistan
Uzbekio	uzbek1.0o	NULL	NULL	NULL
uzino	uzin.0o	fr		usine métallurgique
uzino	uzin.0o	fr		fonderie
uzino	uzin.0o	de	Fabrik (Metallurgie...)	Fabrik
uzino	uzin.0o	de		Produktionsstätte
uzino	uzin.0o	de	Werk (Industrie)	Werk
uzino	uzin.0o.EKON	fr		usine métallurgique
uzino	uzin.0o.EKON	fr		fonderie
uzino	uzin.0o.EKON	de	Fabrik (Metallurgie...)	Fabrik
uzino	uzin.0o.EKON	de		Produktionsstätte
uzino	uzin.0o.EKON	de	Werk (Industrie)	Werk
uzukapi	uzukap.0i	en		usucapt
uzukapi	uzukap.0i	de		ersitzen
uzukapo	uzukap.0o	de		Usukapion
uzukapo	uzukap.0o	fr		usucapion
uzukapo	uzukap.0o	en	usucapion (Roman law)	usucapion
uzukapo	uzukap.0o	en		usucaption
uzukapo	uzukap.0o	de		Ersitzung
uzuro	uzur.0o	fr	usure (finances)	usure
uzuro	uzur.0o	en		usury
uzuro	uzur.0o	de		Wucher
uzurpi	uzurp.0i	fr		usurper
uzurpi	uzurp.0i	en		usurp
uzurpi	uzurp.0i	de		usurpieren
uzurpi	uzurp.0i	de		an sich reißen
uzurpi	uzurp.0i	de		erobern
uzurpi	uzurp.0i	de		besetzen
uzurpi	uzurp.0i.JUR	fr		usurper
uzurpi	uzurp.0i.JUR	en		usurp
uzurpi	uzurp.0i.JUR	de		usurpieren
uzurpi	uzurp.0i.JUR	de		an sich reißen
uzurpi	uzurp.0i.JUR	de		erobern
uzurpi	uzurp.0i.JUR	de		besetzen
uzurpulo	uzurp.0ulo	en		usurper
uzurpanto	uzurp.0ulo	de		Usurpator
uzurpulo	uzurp.0ulo	de		Usurpator
uzurpanto	uzurp.0ulo	de		Eroberer
uzurpulo	uzurp.0ulo	de		Eroberer
uzurpanto	uzurp.0ulo	de		Besetzer
uzurpulo	uzurp.0ulo	de		Besetzer
uzurpanto	uzurp.0ulo	fr		usurpateur
uzurpulo	uzurp.0ulo	fr		usurpateur
uzurpanto	uzurp.0ulo	en		usurper
uzurpanto	uzurp.0ulo.JUR	de		Usurpator
uzurpulo	uzurp.0ulo.JUR	de		Usurpator
uzurpanto	uzurp.0ulo.JUR	de		Eroberer
uzurpulo	uzurp.0ulo.JUR	de		Eroberer
uzurpanto	uzurp.0ulo.JUR	de		Besetzer
uzurpulo	uzurp.0ulo.JUR	de		Besetzer
uzurpanto	uzurp.0ulo.JUR	fr		usurpateur
uzurpulo	uzurp.0ulo.JUR	fr		usurpateur
uzurpanto	uzurp.0ulo.JUR	en		usurper
uzurpulo	uzurp.0ulo.JUR	en		usurper
uzurpatoro	uzurpator.0o	de		Thronräuber
uzurpatoro	uzurpator.0o	de		Usurpator
uzurpatoro	uzurpator.0o.uzurpulo	de		Thronräuber
uzurpatoro	uzurpator.0o.uzurpulo	de		Usurpator
